Lmod has detected the following error: The following module(s) could not be
loaded: "openmpi/4.0.3"

Please check the spelling or version number. Also try "module spider ..."

It is also possible that the module is not available for this node type.
See https://docs.icer.msu.edu/available_software/overview/ for details. 


Compiling reverseGOL-mpi.c...
Running MPI program with 4 tasks...
Worker 1: Generation 399 with best=0 fitness=0
Worker 0: Generation 399 with best=0 fitness=0
Worker 2: Generation 399 with best=0 fitness=0
Worker 3: Generation 399 with best=0 fitness=0
Worker 1: Generation 400 with best=0 fitness=0
Worker 0: Generation 400 with best=0 fitness=0
Worker 2: Generation 400 with best=0 fitness=0
Worker 3: Generation 400 with best=0 fitness=0
Worker 1: Generation 401 with best=0 fitness=0
Worker 0: Generation 401 with best=0 fitness=0
Worker 2: Generation 401 with best=0 fitness=0
Worker 3: Generation 401 with best=0 fitness=0
Worker 1: Generation 402 with best=0 fitness=0
Worker 0: Generation 402 with best=0 fitness=0
Worker 3: Generation 402 with best=0 fitness=0
Worker 2: Generation 402 with best=0 fitness=0
Worker 1: Generation 403 with best=0 fitness=0
Worker 0: Generation 403 with best=0 fitness=0
Worker 3: Generation 403 with best=0 fitness=0
Worker 2: Generation 403 with best=0 fitness=0
Worker 1: Generation 404 with best=0 fitness=0
Worker 0: Generation 404 with best=0 fitness=0
Worker 3: Generation 404 with best=0 fitness=0
Worker 2: Generation 404 with best=0 fitness=0
Worker 1: Generation 405 with best=0 fitness=0
Worker 0: Generation 405 with best=0 fitness=0
Worker 2: Generation 405 with best=0 fitness=0
Worker 3: Generation 405 with best=0 fitness=0
Worker 1: Generation 406 with best=0 fitness=0
Worker 0: Generation 406 with best=0 fitness=0
Worker 2: Generation 406 with best=0 fitness=0
Worker 3: Generation 406 with best=0 fitness=0
Worker 1: Generation 407 with best=0 fitness=0
Worker 0: Generation 407 with best=0 fitness=0
Worker 2: Generation 407 with best=0 fitness=0
Worker 3: Generation 407 with best=0 fitness=0
Worker 1: Generation 408 with best=0 fitness=0
Worker 0: Generation 408 with best=0 fitness=0
Worker 3: Generation 408 with best=0 fitness=0
Worker 2: Generation 408 with best=0 fitness=0
Worker 1: Generation 409 with best=0 fitness=0
Worker 0: Generation 409 with best=0 fitness=0
Worker 2: Generation 409 with best=0 fitness=0
Worker 3: Generation 409 with best=0 fitness=0
Worker 1: Generation 410 with best=0 fitness=0
Worker 0: Generation 410 with best=0 fitness=0
Worker 2: Generation 410 with best=0 fitness=0
Worker 3: Generation 410 with best=0 fitness=0
Worker 1: Generation 411 with best=0 fitness=0
Worker 0: Generation 411 with best=0 fitness=0
Worker 3: Generation 411 with best=0 fitness=0
Worker 2: Generation 411 with best=0 fitness=0
Worker 1: Generation 412 with best=0 fitness=0
Worker 0: Generation 412 with best=0 fitness=0
Worker 3: Generation 412 with best=0 fitness=0
Worker 2: Generation 412 with best=0 fitness=0
Worker 1: Generation 413 with best=0 fitness=0
Worker 0: Generation 413 with best=0 fitness=0
Worker 3: Generation 413 with best=0 fitness=0
Worker 2: Generation 413 with best=0 fitness=0
Worker 1: Generation 414 with best=0 fitness=0
Worker 0: Generation 414 with best=0 fitness=0
Worker 2: Generation 414 with best=0 fitness=0
Worker 3: Generation 414 with best=0 fitness=0
Worker 1: Generation 415 with best=0 fitness=0
Worker 0: Generation 415 with best=0 fitness=0
Worker 2: Generation 415 with best=0 fitness=0
Worker 3: Generation 415 with best=0 fitness=0
Worker 1: Generation 416 with best=0 fitness=0
Worker 0: Generation 416 with best=0 fitness=0
Worker 3: Generation 416 with best=0 fitness=0
Worker 2: Generation 416 with best=0 fitness=0
Worker 1: Generation 417 with best=0 fitness=0
Worker 0: Generation 417 with best=0 fitness=0
Worker 3: Generation 417 with best=0 fitness=0
Worker 2: Generation 417 with best=0 fitness=0
Worker 1: Generation 418 with best=0 fitness=0
Worker 0: Generation 418 with best=0 fitness=0
Worker 3: Generation 418 with best=0 fitness=0
Worker 2: Generation 418 with best=0 fitness=0
Worker 1: Generation 419 with best=0 fitness=0
Worker 0: Generation 419 with best=0 fitness=0
Worker 3: Generation 419 with best=0 fitness=0
Worker 2: Generation 419 with best=0 fitness=0
Worker 1: Generation 420 with best=0 fitness=0
Worker 0: Generation 420 with best=0 fitness=0
Worker 2: Generation 420 with best=0 fitness=0
Worker 3: Generation 420 with best=0 fitness=0
Worker 1: Generation 421 with best=0 fitness=0
Worker 0: Generation 421 with best=0 fitness=0
Worker 2: Generation 421 with best=0 fitness=0
Worker 3: Generation 421 with best=0 fitness=0
Worker 1: Generation 422 with best=0 fitness=0
Worker 0: Generation 422 with best=0 fitness=0
Worker 3: Generation 422 with best=0 fitness=0
Worker 2: Generation 422 with best=0 fitness=0
Worker 1: Generation 423 with best=0 fitness=0
Worker 0: Generation 423 with best=0 fitness=0
Worker 3: Generation 423 with best=0 fitness=0
Worker 2: Generation 423 with best=0 fitness=0
Worker 1: Generation 424 with best=0 fitness=0
Worker 0: Generation 424 with best=0 fitness=0
Worker 2: Generation 424 with best=0 fitness=0
Worker 3: Generation 424 with best=0 fitness=0
Worker 1: Generation 425 with best=0 fitness=0
Worker 0: Generation 425 with best=0 fitness=0
Worker 2: Generation 425 with best=0 fitness=0
Worker 3: Generation 425 with best=0 fitness=0
Worker 1: Generation 426 with best=0 fitness=0
Worker 0: Generation 426 with best=0 fitness=0
Worker 3: Generation 426 with best=0 fitness=0
Worker 2: Generation 426 with best=0 fitness=0
Worker 1: Generation 427 with best=0 fitness=0
Worker 0: Generation 427 with best=0 fitness=0
Worker 3: Generation 427 with best=0 fitness=0
Worker 2: Generation 427 with best=0 fitness=0
Worker 1: Generation 428 with best=0 fitness=0
Worker 0: Generation 428 with best=0 fitness=0
Worker 2: Generation 428 with best=0 fitness=0
Worker 3: Generation 428 with best=0 fitness=0
Worker 1: Generation 429 with best=0 fitness=0
Worker 0: Generation 429 with best=0 fitness=0
Worker 3: Generation 429 with best=0 fitness=0
Worker 2: Generation 429 with best=0 fitness=0
Worker 1: Generation 430 with best=0 fitness=0
Worker 0: Generation 430 with best=0 fitness=0
Worker 2: Generation 430 with best=0 fitness=0
Worker 3: Generation 430 with best=0 fitness=0
Worker 1: Generation 431 with best=0 fitness=0
Worker 0: Generation 431 with best=0 fitness=0
Worker 3: Generation 431 with best=0 fitness=0
Worker 2: Generation 431 with best=0 fitness=0
Worker 1: Generation 432 with best=0 fitness=0
Worker 0: Generation 432 with best=0 fitness=0
Worker 3: Generation 432 with best=0 fitness=0
Worker 2: Generation 432 with best=0 fitness=0
Worker 1: Generation 433 with best=0 fitness=0
Worker 0: Generation 433 with best=0 fitness=0
Worker 3: Generation 433 with best=0 fitness=0
Worker 2: Generation 433 with best=0 fitness=0
Worker 1: Generation 434 with best=0 fitness=0
Worker 0: Generation 434 with best=0 fitness=0
Worker 3: Generation 434 with best=0 fitness=0
Worker 2: Generation 434 with best=0 fitness=0
Worker 1: Generation 435 with best=0 fitness=0
Worker 0: Generation 435 with best=0 fitness=0
Worker 2: Generation 435 with best=0 fitness=0
Worker 3: Generation 435 with best=0 fitness=0
Worker 1: Generation 436 with best=0 fitness=0
Worker 0: Generation 436 with best=0 fitness=0
Worker 3: Generation 436 with best=0 fitness=0
Worker 2: Generation 436 with best=0 fitness=0
Worker 1: Generation 437 with best=0 fitness=0
Worker 0: Generation 437 with best=0 fitness=0
Worker 3: Generation 437 with best=0 fitness=0
Worker 2: Generation 437 with best=0 fitness=0
Worker 1: Generation 438 with best=0 fitness=0
Worker 0: Generation 438 with best=0 fitness=0
Worker 2: Generation 438 with best=0 fitness=0
Worker 3: Generation 438 with best=0 fitness=0
Worker 1: Generation 439 with best=0 fitness=0
Worker 0: Generation 439 with best=0 fitness=0
Worker 3: Generation 439 with best=0 fitness=0
Worker 2: Generation 439 with best=0 fitness=0
Worker 1: Generation 440 with best=0 fitness=0
Worker 0: Generation 440 with best=0 fitness=0
Worker 3: Generation 440 with best=0 fitness=0
Worker 2: Generation 440 with best=0 fitness=0
Worker 1: Generation 441 with best=0 fitness=0
Worker 0: Generation 441 with best=0 fitness=0
Worker 3: Generation 441 with best=0 fitness=0
Worker 2: Generation 441 with best=0 fitness=0
Worker 1: Generation 442 with best=0 fitness=0
Worker 0: Generation 442 with best=0 fitness=0
Worker 3: Generation 442 with best=0 fitness=0
Worker 2: Generation 442 with best=0 fitness=0
Worker 1: Generation 443 with best=0 fitness=0
Worker 0: Generation 443 with best=0 fitness=0
Worker 3: Generation 443 with best=0 fitness=0
Worker 2: Generation 443 with best=0 fitness=0
Worker 1: Generation 444 with best=0 fitness=0
Worker 0: Generation 444 with best=0 fitness=0
Worker 3: Generation 444 with best=0 fitness=0
Worker 2: Generation 444 with best=0 fitness=0
Worker 1: Generation 445 with best=0 fitness=0
Worker 0: Generation 445 with best=0 fitness=0
Worker 2: Generation 445 with best=0 fitness=0
Worker 3: Generation 445 with best=0 fitness=0
Worker 1: Generation 446 with best=0 fitness=0
Worker 0: Generation 446 with best=0 fitness=0
Worker 2: Generation 446 with best=0 fitness=0
Worker 3: Generation 446 with best=0 fitness=0
Worker 1: Generation 447 with best=0 fitness=0
Worker 0: Generation 447 with best=0 fitness=0
Worker 3: Generation 447 with best=0 fitness=0
Worker 2: Generation 447 with best=0 fitness=0
Worker 1: Generation 448 with best=0 fitness=0
Worker 0: Generation 448 with best=0 fitness=0
Worker 3: Generation 448 with best=0 fitness=0
Worker 2: Generation 448 with best=0 fitness=0
Worker 1: Generation 449 with best=0 fitness=0
Worker 0: Generation 449 with best=0 fitness=0
Worker 3: Generation 449 with best=0 fitness=0
Worker 2: Generation 449 with best=0 fitness=0
Worker 1: Generation 450 with best=0 fitness=0
Worker 0: Generation 450 with best=0 fitness=0
Worker 3: Generation 450 with best=0 fitness=0
Worker 2: Generation 450 with best=0 fitness=0
Worker 1: Generation 451 with best=0 fitness=0
Worker 0: Generation 451 with best=0 fitness=0
Worker 3: Generation 451 with best=0 fitness=0
Worker 2: Generation 451 with best=0 fitness=0
Worker 1: Generation 452 with best=0 fitness=0
Worker 0: Generation 452 with best=0 fitness=0
Worker 3: Generation 452 with best=0 fitness=0
Worker 2: Generation 452 with best=0 fitness=0
Worker 1: Generation 453 with best=0 fitness=0
Worker 0: Generation 453 with best=0 fitness=0
Worker 3: Generation 453 with best=0 fitness=0
Worker 2: Generation 453 with best=0 fitness=0
Worker 1: Generation 454 with best=0 fitness=0
Worker 0: Generation 454 with best=0 fitness=0
Worker 2: Generation 454 with best=0 fitness=0
Worker 3: Generation 454 with best=0 fitness=0
Worker 1: Generation 455 with best=0 fitness=0
Worker 0: Generation 455 with best=0 fitness=0
Worker 3: Generation 455 with best=0 fitness=0
Worker 2: Generation 455 with best=0 fitness=0
Worker 1: Generation 456 with best=0 fitness=0
Worker 0: Generation 456 with best=0 fitness=0
Worker 3: Generation 456 with best=0 fitness=0
Worker 2: Generation 456 with best=0 fitness=0
Worker 1: Generation 457 with best=0 fitness=0
Worker 0: Generation 457 with best=0 fitness=0
Worker 3: Generation 457 with best=0 fitness=0
Worker 2: Generation 457 with best=0 fitness=0
Worker 1: Generation 458 with best=0 fitness=0
Worker 0: Generation 458 with best=0 fitness=0
Worker 2: Generation 458 with best=0 fitness=0
Worker 3: Generation 458 with best=0 fitness=0
Worker 1: Generation 459 with best=0 fitness=0
Worker 0: Generation 459 with best=0 fitness=0
Worker 2: Generation 459 with best=0 fitness=0
Worker 3: Generation 459 with best=0 fitness=0
Worker 1: Generation 460 with best=0 fitness=0
Worker 0: Generation 460 with best=0 fitness=0
Worker 2: Generation 460 with best=0 fitness=0
Worker 3: Generation 460 with best=0 fitness=0
Worker 1: Generation 461 with best=0 fitness=0
Worker 0: Generation 461 with best=0 fitness=0
Worker 3: Generation 461 with best=0 fitness=0
Worker 2: Generation 461 with best=0 fitness=0
Worker 1: Generation 462 with best=0 fitness=0
Worker 0: Generation 462 with best=0 fitness=0
Worker 2: Generation 462 with best=0 fitness=0
Worker 3: Generation 462 with best=0 fitness=0
Worker 1: Generation 463 with best=0 fitness=0
Worker 0: Generation 463 with best=0 fitness=0
Worker 3: Generation 463 with best=0 fitness=0
Worker 2: Generation 463 with best=0 fitness=0
Worker 1: Generation 464 with best=0 fitness=0
Worker 0: Generation 464 with best=0 fitness=0
Worker 3: Generation 464 with best=0 fitness=0
Worker 2: Generation 464 with best=0 fitness=0
Worker 1: Generation 465 with best=0 fitness=0
Worker 0: Generation 465 with best=0 fitness=0
Worker 2: Generation 465 with best=0 fitness=0
Worker 3: Generation 465 with best=0 fitness=0
Worker 1: Generation 466 with best=0 fitness=0
Worker 0: Generation 466 with best=0 fitness=0
Worker 2: Generation 466 with best=0 fitness=0
Worker 3: Generation 466 with best=0 fitness=0
Worker 1: Generation 467 with best=0 fitness=0
Worker 0: Generation 467 with best=0 fitness=0
Worker 2: Generation 467 with best=0 fitness=0
Worker 3: Generation 467 with best=0 fitness=0
Worker 1: Generation 468 with best=0 fitness=0
Worker 0: Generation 468 with best=0 fitness=0
Worker 2: Generation 468 with best=0 fitness=0
Worker 3: Generation 468 with best=0 fitness=0
Worker 1: Generation 469 with best=0 fitness=0
Worker 0: Generation 469 with best=0 fitness=0
Worker 3: Generation 469 with best=0 fitness=0
Worker 2: Generation 469 with best=0 fitness=0
Worker 1: Generation 470 with best=0 fitness=0
Worker 0: Generation 470 with best=0 fitness=0
Worker 3: Generation 470 with best=0 fitness=0
Worker 2: Generation 470 with best=0 fitness=0
Worker 1: Generation 471 with best=0 fitness=0
Worker 0: Generation 471 with best=0 fitness=0
Worker 3: Generation 471 with best=0 fitness=0
Worker 2: Generation 471 with best=0 fitness=0
Worker 1: Generation 472 with best=0 fitness=0
Worker 0: Generation 472 with best=0 fitness=0
Worker 3: Generation 472 with best=0 fitness=0
Worker 2: Generation 472 with best=0 fitness=0
Worker 1: Generation 473 with best=0 fitness=0
Worker 0: Generation 473 with best=0 fitness=0
Worker 3: Generation 473 with best=0 fitness=0
Worker 2: Generation 473 with best=0 fitness=0
Worker 1: Generation 474 with best=0 fitness=0
Worker 0: Generation 474 with best=0 fitness=0
Worker 3: Generation 474 with best=0 fitness=0
Worker 2: Generation 474 with best=0 fitness=0
Worker 1: Generation 475 with best=0 fitness=0
Worker 0: Generation 475 with best=0 fitness=0
Worker 2: Generation 475 with best=0 fitness=0
Worker 3: Generation 475 with best=0 fitness=0
Worker 1: Generation 476 with best=0 fitness=0
Worker 0: Generation 476 with best=0 fitness=0
Worker 3: Generation 476 with best=0 fitness=0
Worker 2: Generation 476 with best=0 fitness=0
Worker 1: Generation 477 with best=0 fitness=0
Worker 0: Generation 477 with best=0 fitness=0
Worker 2: Generation 477 with best=0 fitness=0
Worker 3: Generation 477 with best=0 fitness=0
Worker 1: Generation 478 with best=0 fitness=0
Worker 0: Generation 478 with best=0 fitness=0
Worker 3: Generation 478 with best=0 fitness=0
Worker 2: Generation 478 with best=0 fitness=0
Worker 1: Generation 479 with best=0 fitness=0
Worker 0: Generation 479 with best=0 fitness=0
Worker 3: Generation 479 with best=0 fitness=0
Worker 2: Generation 479 with best=0 fitness=0
Worker 1: Generation 480 with best=0 fitness=0
Worker 0: Generation 480 with best=0 fitness=0
Worker 3: Generation 480 with best=0 fitness=0
Worker 2: Generation 480 with best=0 fitness=0
Worker 1: Generation 481 with best=0 fitness=0
Worker 0: Generation 481 with best=0 fitness=0
Worker 3: Generation 481 with best=0 fitness=0
Worker 2: Generation 481 with best=0 fitness=0
Worker 1: Generation 482 with best=0 fitness=0
Worker 0: Generation 482 with best=0 fitness=0
Worker 2: Generation 482 with best=0 fitness=0
Worker 3: Generation 482 with best=0 fitness=0
Worker 1: Generation 483 with best=0 fitness=0
Worker 0: Generation 483 with best=0 fitness=0
Worker 3: Generation 483 with best=0 fitness=0
Worker 2: Generation 483 with best=0 fitness=0
Worker 1: Generation 484 with best=0 fitness=0
Worker 0: Generation 484 with best=0 fitness=0
Worker 3: Generation 484 with best=0 fitness=0
Worker 2: Generation 484 with best=0 fitness=0
Worker 1: Generation 485 with best=0 fitness=0
Worker 0: Generation 485 with best=0 fitness=0
Worker 3: Generation 485 with best=0 fitness=0
Worker 2: Generation 485 with best=0 fitness=0
Worker 1: Generation 486 with best=0 fitness=0
Worker 0: Generation 486 with best=0 fitness=0
Worker 2: Generation 486 with best=0 fitness=0
Worker 3: Generation 486 with best=0 fitness=0
Worker 1: Generation 487 with best=0 fitness=0
Worker 0: Generation 487 with best=0 fitness=0
Worker 3: Generation 487 with best=0 fitness=0
Worker 2: Generation 487 with best=0 fitness=0
